296	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	1	0	0	0	0	0	0	6	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	2	.	.
297	5	4	4	3	.	.	.	.	.	.	.	.	2	4	.	.	.	.	0	0	0	0	0	0	1	0	0	0	0	0	1	4	1	1	.	.	.	.	2	4	.	.	.	.	1	.	.	4	.	.	0	.	.	1	.	.	0	.	.	0	.	.	1	.	.	1	2	2	1	.	.	.	.	.	.	.	.	2	3	5	3	3	2	.	.	.	.	.	.	.	.	.	.	.	.	5	.	.	3	.	.
298	3	3	2	4	3	4	5	4	5	4	4	2	5	3	5	3	5	4	0	0	0	0	0	0	1	0	0	0	0	1	0	3	4	4	4	3	3	3	4	3	3	3	2	2	0	0	0	4	4	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	4	4	4	5	1	2	2	4	1	4	4	4	4	4	4	3	4	4	5	3	3	5	3	5	3	5	3	5	3	3	4	2	3	1	2	3
299	4	4	3	5	3	2	3	4	3	4	5	4	4	.	4	4	2	2	0	0	0	0	0	0	1	0	0	0	0	1	1	3	1	1	1	3	3	3	2	.	2	3	4	3	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	4	.	2	1	3	3	5	4	4	5	5	.	3	3	2	2	.	3	5	5	5	.	5	3	5	5	3	3	5	.	4	5	2	1	3
300	.	3	2	2	3	2	2	1	.	.	.	.	5	4	3	.	.	.	0	0	0	0	0	0	1	0	0	0	0	0	1	5	3	5	5	4	.	.	.	4	3	3	.	.	.	1	.	1	4	.	1	0	.	0	1	.	0	0	.	0	0	.	1	1	.	3	3	4	2	4	3	4	4	.	.	.	.	4	4	4	4	4	4	3	5	5	3	3	5	.	.	.	.	.	.	5	4	.	2	2	.
301	4	5	3	3	2	5	2	3	.	.	.	.	4	3	1	3	.	.	1	0	0	0	0	0	1	0	0	0	0	1	1	3	3	4	3	3	.	.	1	3	3	3	.	.	1	.	.	1	4	.	1	0	.	0	1	.	0	0	.	0	0	.	1	1	.	1	4	3	1	4	4	4	4	.	.	.	.	3	2	2	2	2	3	2	2	2	2	2	2	.	.	.	.	.	.	5	5	.	3	3	.
302	5	6	3	3	1	2	1	1	.	.	.	.	3	3	1	3	.	.	1	0	0	0	0	0	1	0	0	0	0	1	1	4	3	4	5	2	.	.	4	4	5	4	.	.	1	1	.	1	4	.	1	0	.	0	1	.	0	0	.	0	0	.	1	1	.	4	1	1	1	4	5	5	4	.	.	.	.	.	.	.	1	1	.	2	3	5	5	2	2	.	.	.	.	.	.	3	4	.	1	2	.
303	5	.	.	3	3	2	5	4	3	4	5	4	.	.	3	3	5	3	0	0	0	0	0	0	1	0	0	0	0	0	0	6	2	2	2	3	2	3	.	.	2	2	2	2	1	1	1	.	3	4	.	0	0	.	0	1	.	0	0	.	1	0	0	0	1	.	.	.	.	.	.	.	.	2	2	2	3	1	.	.	.	.	.	3	3	.	.	3	3	3	3	3	3	3	3	5	4	3	1	4	3
304	5	4	4	1	3	4	5	3	3	4	5	4	3	2	3	3	5	2	0	0	0	0	0	0	1	0	0	0	0	1	0	3	3	3	4	2	2	2	3	3	2	2	1	2	1	0	1	1	1	4	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	2	3	2	3	.	2	3	4	1	2	3	3	2	3	5	3	3	5	3	3	5	3	5	1	2	3	3	2	2	3	3	3	3	1	3	3
305	5	4	4	2	3	2	2	3	3	4	4	2	4	2	3	2	3	2	1	0	1	0	0	0	1	0	0	0	0	1	1	4	3	4	3	2	3	2	3	2	3	4	3	3	1	1	1	1	1	4	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	3	3	3	3	2	3	3	5	3	3	3	3	5	3	5	3	3	3	3	3	5	3	3	5	3	3	3	3	3	3	5	4	5	2	2	3
306	4	3	5	4	4	4	4	1	4	1	3	5	3	4	1	1	4	3	0	0	0	0	0	0	1	0	0	0	0	1	0	2	5	2	3	1	1	1	1	3	4	3	1	1	1	1	1	4	2	4	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	2	5	5	4	3	3	4	3	3	2	4	2	2	3	3	3	5	3	3	5	3	3	.	6	6	6	6	6	6	3	3	3	2	1	1
307	4	4	3	4	5	4	3	5	.	.	.	.	5	5	5	1	.	.	0	0	0	0	0	0	1	0	0	0	0	0	1	4	1	.	1	2	.	.	1	1	1	1	.	.	0	0	.	3	3	.	0	0	.	0	0	.	0	0	.	1	1	.	0	0	.	1	1	1	3	1	1	1	1	.	.	.	.	2	5	3	3	2	5	3	3	3	3	2	3	.	.	.	.	.	.	5	5	.	2	1	.
308	1	2	1	5	1	1	1	1	1	1	1	1	5	1	5	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	6	1	2	5	5	5	2	5	5	5	5	5	5	1	1	1	4	4	4	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	6	5	6	6	3	5	5	6	5	5	5	1	2	1	1
309	1	1	4	5	1	1	1	1	3	2	2	3	4	3	1	1	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	5	1	1	4	4	5	1	3	3	5	5	2	3	1	1	1	.	3	.	.	0	.	.	0	.	.	0	.	.	1	.	0	0	0	5	3	2	2	4	5	5	5	3	4	3	5	3	5	5	5	5	5	3	2	6	6	6	6	6	5	5	5	6	.	5	5	4	3	5	3
310	3	4	5	5	.	.	.	.	.	.	.	.	5	5	.	.	.	.	1	0	0	0	0	0	0	1	0	0	0	1	1	6	1	1	.	.	.	.	4	4	.	.	.	.	.	.	.	2	.	.	0	.	.	0	.	.	1	.	.	0	.	.	0	.	.	2	5	4	1	.	.	.	.	.	.	.	.	2	3	4	5	2	4	.	.	.	.	.	.	.	.	.	.	.	.	5	.	.	3	.	.
311	1	2	1	1	.	.	.	.	.	.	.	.	5	4	.	.	.	.	0	0	0	0	0	0	0	1	0	0	0	1	1	6	5	5	.	.	.	.	5	4	.	.	.	.	1	.	.	1	.	.	1	.	.	0	.	.	0	.	.	0	.	.	1	.	.	5	5	5	5	.	.	.	.	.	.	.	.	4	3	5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	5	.	.	3	.	.
312	5	5	5	4	4	4	4	4	3	4	4	4	4	3	5	4	4	3	0	0	0	0	0	0	0	1	0	0	0	1	1	4	4	5	2	3	4	3	3	3	2	2	2	3	1	1	0	4	4	4	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	2	3	4	4	2	1	2	3	2	2	3	3	3	2	3	5	3	2	2	2	3	5	2	3	2	2	3	5	3	5	3	5	4	3	5	4
313	3	2	4	5	2	2	2	4	3	4	4	4	3	.	3	.	4	.	0	0	0	0	0	0	0	1	0	0	0	1	0	5	1	3	3	3	3	3	3	2	3	3	2	3	1	.	0	.	4	1	.	0	1	.	1	0	.	0	0	.	0	0	0	1	1	3	3	3	3	2	3	3	4	3	3	3	3	5	2	6	3	5	5	3	3	5	3	4	5	3	3	5	3	3	3	3	2	3	2	2	1
314	3	5	2	2	4	4	3	4	3	2	1	3	5	4	5	4	5	5	0	0	0	0	0	0	0	1	0	0	0	0	0	6	4	5	4	2	4	3	3	4	2	3	4	4	1	0	1	2	2	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	5	5	4	4	1	5	2	2	2	5	5	5	5	2	6	5	5	5	5	3	3	5	3	3	5	6	2	5	5	.	5	5	2	2	5	1
315	2	1	1	2	3	2	5	5	3	2	5	5	5	5	5	2	5	5	0	0	0	0	0	0	0	1	0	0	0	0	0	4	3	5	1	1	1	1	5	3	4	2	2	4	1	.	0	3	3	4	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	2	5	5	5	2	3	3	2	1	1	4	5	5	6	3	2	2	6	3	3	3	2	3	5	6	5	3	3	3	.	5	4	2	2	1	1
316	2	3	2	3	2	2	2	3	2	4	2	2	3	3	3	2	5	4	0	0	0	0	0	0	0	1	0	0	0	1	0	3	2	2	3	3	3	2	5	3	2	2	2	4	1	1	0	1	4	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	5	5	5	5	1	2	3	3	2	4	4	5	3	3	5	3	5	4	5	5	2	5	3	.	3	3	3	3	3	3	5	5	4	2	1	3
317	2	2	3	2	.	.	.	.	.	.	.	.	5	5	.	.	.	.	1	0	0	0	0	0	0	1	0	0	0	0	1	4	5	5	.	.	.	.	1	1	.	.	.	.	.	.	.	4	.	.	0	.	.	1	.	.	0	.	.	0	.	.	1	.	.	1	1	1	1	.	.	.	.	.	.	.	.	5	2	2	5	6	5	.	.	.	.	.	.	.	.	.	.	.	.	3	.	.	2	.	.
318	5	4	3	5	3	3	5	3	2	2	2	4	.	.	4	4	5	2	1	0	0	0	0	0	0	1	0	0	0	1	1	3	1	1	1	3	2	2	.	1	5	1	4	4	.	1	1	.	4	4	.	0	0	.	1	1	.	0	0	.	0	0	0	1	1	.	5	1	1	2	2	2	2	4	4	5	4	.	.	2	.	.	.	4	3	4	2	5	4	5	5	5	5	5	5	5	4	4	3	4	3
319	3	2	2	2	2	2	4	2	.	.	.	.	5	2	4	4	.	.	0	0	0	0	0	0	0	1	0	0	0	1	0	3	3	2	3	4	.	.	3	4	3	1	.	.	.	0	.	1	4	.	1	0	.	0	1	.	0	0	.	0	0	.	1	1	.	3	4	5	5	3	1	4	3	.	.	.	.	5	5	6	5	6	.	3	3	5	3	3	3	.	.	.	.	.	.	5	3	.	1	5	.
320	2	2	5	1	.	.	.	.	.	.	.	.	3	3	.	.	.	.	0	0	0	0	0	0	0	1	0	0	0	1	0	6	2	5	.	.	.	.	3	5	.	.	.	.	.	.	.	4	.	.	0	.	.	1	.	.	0	.	.	0	.	.	1	.	.	5	5	3	5	.	.	.	.	.	.	.	.	5	5	5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	5	.	.	2	.	.
321	2	2	1	1	2	2	1	1	.	.	.	.	1	1	2	2	.	.	0	0	0	0	0	0	0	1	0	0	0	0	1	5	5	1	5	5	.	.	4	1	5	5	.	.	1	1	.	1	1	.	1	1	.	0	0	.	0	0	.	0	0	.	1	1	.	4	.	4	4	5	5	5	5	.	.	.	.	5	5	5	5	5	5	5	5	5	5	5	6	.	.	.	.	.	.	3	4	.	2	1	.
322	3	2	2	2	3	4	4	3	3	4	4	3	3	1	2	2	3	3	0	0	0	0	0	0	0	1	0	0	0	1	0	2	4	1	3	3	3	3	4	3	2	4	3	3	1	0	1	3	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	.	4	.	4	.	3	.	5	3	3	2	3	3	3	5	3	5	5	3	3	5	.	.	3	3	3	5	5	5	3	4	4	4	2	1	4
323	2	2	1	3	3	2	4	4	3	2	4	3	3	3	3	2	4	5	1	1	1	0	0	0	0	1	0	0	0	0	1	5	4	1	3	3	3	4	4	4	3	4	3	3	0	1	.	3	3	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	5	4	3	4	3	3	5	3	4	3	5	5	6	5	3	3	5	5	3	5	5	3	3	5	5	5	5	3	5	5	3	4	5	1	1	3
324	3	1	3	3	3	4	4	3	3	2	5	3	3	1	3	3	1	2	0	0	0	0	0	0	0	1	0	0	0	1	1	2	4	1	1	2	2	2	1	2	1	2	1	2	0	0	.	4	4	4	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	.	2	1	3	2	3	1	2	2	3	3	5	6	.	5	.	2	2	3	2	3	5	5	5	5	3	3	2	3	4	2	2	3	2
325	3	4	2	4	4	5	4	4	4	5	3	5	3	2	3	1	5	4	0	0	1	0	0	0	0	1	0	0	0	0	0	5	3	2	4	1	2	2	2	3	2	2	1	1	0	1	1	4	4	4	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	4	2	4	3	2	3	3	4	1	1	1	1	3	3	5	2	3	5	2	2	2	2	2	5	2	2	2	2	2	3	3	3	5	2	2	4
326	3	2	3	.	.	.	.	.	.	.	.	.	3	1	.	.	.	.	0	0	0	0	0	0	0	1	0	0	0	0	0	5	1	.	.	.	.	.	2	3	.	.	.	.	1	.	.	1	.	.	1	.	.	0	.	.	0	.	.	0	.	.	1	.	.	.	3	1	5	.	.	.	.	.	.	.	.	.	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5	.	.	1	.	.
327	3	5	5	4	2	4	2	5	.	.	.	.	4	3	2	3	.	.	0	0	0	0	0	0	0	1	0	0	0	0	1	3	2	2	3	3	.	.	1	4	4	4	.	.	1	1	.	4	3	.	0	0	.	1	0	.	0	0	.	0	1	.	1	0	.	2	3	3	2	5	4	5	5	.	.	.	.	3	3	3	2	3	4	3	3	3	3	3	3	.	.	.	.	.	.	4	2	.	1	1	.
328	3	2	2	5	3	4	2	3	3	4	2	4	3	1	4	4	3	2	0	0	0	0	0	0	0	1	0	0	0	1	0	4	1	1	3	3	3	4	5	4	3	3	4	4	0	1	0	3	2	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	4	4	5	5	2	3	4	4	4	4	5	5	3	3	5	3	5	.	3	3	3	.	.	3	5	3	5	3	3	3	4	4	2	2	4	1
329	3	2	5	4	5	4	5	5	4	2	5	1	2	5	5	4	5	2	1	0	0	0	0	0	0	1	0	0	0	1	1	5	3	3	1	2	1	3	3	4	2	2	2	2	.	0	.	4	2	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	3	2	3	3	1	2	2	2	2	2	2	1	2	5	5	2	5	2	3	5	5	2	5	5	6	6	5	3	5	5	5	4	3	2	1	3
330	3	3	2	5	2	2	4	3	2	2	2	3	2	.	2	2	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	1	3	3	3	2	2	3	3	4	5	5	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	2	4	.	5	3	4	3	4	4	4	4	4	3	3	6	2	6	6	3	3	5	3	5	3	5	5	5	5	5	5	4	3	1	2	2	1
331	3	5	2	5	3	3	5	4	3	2	4	3	3	2	3	3	3	2	0	0	0	0	0	0	0	1	0	0	0	1	0	3	1	1	3	3	3	4	3	3	2	2	3	3	0	0	0	3	4	4	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	4	3	4	4	2	3	2	3	3	3	3	3	5	5	5	5	5	.	5	5	5	5	5	3	5	5	5	5	5	5	3	4	2	2	3	3
332	3	2	5	4	2	2	2	4	2	1	1	4	5	4	5	4	2	2	0	0	0	0	0	0	0	1	0	0	0	1	0	4	2	2	2	2	2	1	1	2	2	3	3	4	.	0	0	4	4	4	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	3	5	5	5	4	5	4	5	5	5	5	3	3	5	3	3	5	5	5	5	5	5	5	6	6	6	5	5	.	5	5	2	2	1	1
333	2	4	5	3	.	.	.	.	.	.	.	.	5	5	.	.	.	.	1	0	0	0	0	0	0	1	0	0	0	0	1	5	3	3	.	.	.	.	3	2	.	.	.	.	.	.	.	3	.	.	0	.	.	0	.	.	0	.	.	1	.	.	0	.	.	2	3	2	3	.	.	.	.	.	.	.	.	2	2	5	5	3	2	.	.	.	.	.	.	.	.	.	.	.	.	3	.	.	2	.	.
334	2	2	1	5	.	.	.	.	.	.	.	.	5	3	.	.	.	.	0	0	0	0	0	0	0	1	0	0	0	1	1	6	1	1	.	.	.	.	5	3	.	.	.	.	1	.	.	1	.	.	1	.	.	0	.	.	0	.	.	0	.	.	1	.	.	3	5	5	5	.	.	.	.	.	.	.	.	2	2	4	2	2	2	.	.	.	.	.	.	.	.	.	.	.	.	2	.	.	3	.	.
335	3	4	5	5	3	5	3	5	3	5	5	5	4	3	2	2	5	5	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	1	5	2	1	3	2	1	1	2	2	0	.	0	3	2	3	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	3	3	2	3	2	1	1	3	2	2	1	3	5	2	2	5	5	.	2	3	2	2	2	3	2	2	2	2	2	2	3	2	5	2	1	1
336	2	2	4	5	3	2	5	2	2	2	4	5	3	3	3	3	5	3	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	1	3	3	3	1	3	3	2	2	3	3	.	0	.	3	1	.	0	1	.	0	0	.	0	0	.	1	0	.	0	1	0	3	3	3	3	2	2	2	2	1	2	2	3	5	5	3	5	5	5	3	3	3	3	3	3	5	5	5	5	5	5	3	4	5	2	3	5
337	3	2	1	5	3	2	4	3	2	1	1	2	3	3	2	1	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	4	5	4	5	4	2	3	3	4	5	5	4	3	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	3	4	5	5	4	4	5	4	2	3	5	5	3	5	.	.	5	.	5	5	6	5	5	.	6	6	2	6	5	5	5	4	4	2	1	1
338	3	3	2	3	.	.	.	.	.	.	.	.	4	2	.	.	.	.	0	0	0	0	0	0	0	1	0	0	0	1	0	5	3	4	.	.	.	.	4	4	.	.	.	.	.	.	.	4	.	.	0	.	.	1	.	.	0	.	.	0	.	.	1	.	.	5	4	4	5	.	.	.	.	.	.	.	.	3	3	5	.	3	.	.	.	.	.	.	.	.	.	.	.	.	.	2	.	.	3	.	.
339	.	2	3	5	3	2	1	5	.	.	.	.	.	3	3	.	.	.	0	0	0	0	0	0	0	1	0	0	0	1	0	5	.	.	3	3	.	.	.	3	3	3	.	.	.	1	.	.	2	.	.	0	.	.	0	.	.	1	.	.	0	.	0	0	.	.	.	.	.	.	.	3	.	.	.	.	.	.	5	3	5	.	5	.	5	2	.	.	5	.	.	.	.	.	.	2	5	.	2	1	.
340	2	2	2	2	2	4	1	5	.	.	.	.	5	5	3	3	.	.	0	0	0	0	0	0	0	1	0	0	0	1	0	3	4	4	1	2	.	.	3	2	5	5	.	.	1	0	.	3	1	.	0	1	.	0	0	.	0	0	.	1	0	.	0	1	.	4	3	2	3	5	2	5	5	.	.	.	.	3	5	3	3	3	5	5	3	5	5	5	5	.	.	.	.	.	.	5	3	.	3	1	.
341	3	2	2	5	3	3	1	2	2	2	1	3	3	1	1	1	2	2	0	0	0	0	0	0	0	1	0	0	0	1	1	4	4	1	5	3	3	4	5	5	5	5	4	5	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	5	5	4	.	5	4	5	5	5	5	5	5	3	5	4	.	5	6	3	5	5	5	4	6	2	5	5	5	5	.	3	1	4	3	1	1
342	2	2	4	3	3	2	4	4	3	2	5	4	3	2	3	3	5	3	0	0	0	0	0	0	0	1	0	0	0	0	1	4	1	1	3	2	3	3	3	2	2	5	3	2	1	1	1	4	3	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	3	4	3	2	3	3	5	5	2	3	3	5	5	5	5	5	5	3	3	5	5	5	5	5	3	3	2	5	2	5	3	5	2	2	3	2
343	3	4	4	5	.	.	.	.	.	.	.	.	3	1	.	.	.	.	0	0	0	0	0	0	0	1	0	0	0	1	1	4	1	1	.	.	.	.	1	3	.	.	.	.	1	.	.	3	.	.	0	.	.	0	.	.	0	.	.	1	.	.	0	.	.	3	3	3	4	.	.	.	.	.	.	.	.	2	3	3	3	3	3	.	.	.	.	.	.	.	.	.	.	.	.	4	.	.	1	.	.
344	4	4	4	.	4	4	5	3	3	4	4	3	3	1	3	3	4	.	1	1	0	0	0	0	0	1	0	0	0	0	0	3	5	1	3	3	3	2	1	3	3	2	3	3	.	1	.	4	4	4	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	5	3	4	2	3	3	4	2	3	4	3	3	.	.	3	3	2	5	3	2	3	3	5	3	3	2	4	4	5	.	4	5
345	3	4	4	2	3	2	2	3	2	2	2	3	.	1	2	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	1	3	3	3	3	4	3	3	3	3	3	0	.	0	3	3	4	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	3	3	4	4	4	3	4	3	1	3	3	3	3	5	5	.	5	.	3	5	5	5	3	5	5	5	5	5	5	5	3	2	3	2	2	3
346	1	1	1	2	.	.	.	.	.	.	.	.	5	5	.	.	.	.	0	0	0	0	0	0	0	1	0	0	0	1	1	6	2	4	.	.	.	.	5	5	.	.	.	.	1	.	.	3	.	.	0	.	.	0	.	.	0	.	.	1	.	.	0	.	.	3	5	4	5	.	.	.	.	.	.	.	.	5	5	5	6	6	6	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	2	.	.
347	3	2	2	5	.	.	.	.	.	.	.	.	5	2	.	.	.	.	1	0	0	0	0	0	0	1	0	0	0	1	1	5	1	1	.	.	.	.	3	4	.	.	.	.	1	.	.	2	.	.	0	.	.	0	.	.	1	.	.	0	.	.	0	.	.	4	3	4	3	.	.	.	.	.	.	.	.	5	5	5	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	5	.	.	2	.	.
348	5	2	3	5	2	5	4	3	3	4	3	5	5	5	5	5	4	5	0	0	1	0	0	0	0	1	0	0	0	0	1	4	1	1	1	1	3	1	2	1	3	3	2	1	0	1	0	4	1	4	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	2	3	1	3	1	5	2	2	2	1	2	2	5	2	2	3	3	3	2	2	3	3	3	3	3	2	3	3	5	5	5	3	5	5
349	2	2	4	3	2	2	1	4	1	2	1	3	4	5	3	2	1	3	0	0	0	0	0	0	0	1	0	0	0	1	1	3	3	2	5	3	2	1	3	3	2	4	5	5	1	0	.	1	4	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	3	3	3	3	1	3	5	5	3	3	4	4	5	5	5	5	5	5	5	6	6	.	.	5	5	5	6	3	.	.	3	3	4	3	2	1
350	2	2	2	4	2	2	1	3	2	2	2	3	1	2	2	2	3	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	5	4	4	4	3	3	4	4	3	3	3	3	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	3	4	4	5	4	4	4	4	4	3	3	5	6	6	5	5	5	5	5	5	5	5	4	4	5	5	5	5	3	.	4	3	3	2	2	1
351	2	2	2	4	2	2	2	2	2	2	4	3	5	4	2	2	3	3	1	0	0	0	0	0	0	1	0	0	0	1	0	3	4	2	4	5	3	3	4	5	2	4	.	3	1	1	1	1	4	4	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	4	4	4	5	.	.	4	5	2	.	3	3	5	5	5	3	5	5	5	5	5	5	5	5	5	5	5	2	5	5	4	5	3	1	1	1
352	3	2	4	4	.	.	.	.	.	.	.	.	1	1	.	.	.	.	0	0	0	0	0	0	0	1	0	0	0	1	0	5	3	3	.	.	.	.	5	5	.	.	.	.	.	.	.	1	.	.	1	.	.	0	.	.	0	.	.	0	.	.	1	.	.	4	4	4	5	.	.	.	.	.	.	.	.	5	5	5	5	5	6	.	.	.	.	.	.	.	.	.	.	.	.	5	.	.	1	.	.
353	1	2	1	1	2	2	1	1	2	2	1	2	3	3	.	5	5	.	0	0	0	0	0	0	0	1	0	0	0	1	0	6	5	4	5	1	3	3	3	3	5	5	4	4	1	0	0	.	3	1	.	0	1	.	0	0	.	0	0	.	1	0	0	0	1	2	4	5	2	1	5	5	5	.	.	1	5	4	5	5	5	5	5	5	5	5	5	5	5	.	.	.	.	.	.	5	5	.	2	5	1
354	2	1	1	4	.	.	.	.	.	.	.	.	5	3	.	.	.	.	0	0	0	0	0	0	0	1	0	0	0	1	0	3	3	2	.	.	.	.	2	5	.	.	.	.	1	.	.	2	.	.	0	.	.	0	.	.	1	.	.	0	.	.	0	.	.	1	2	5	5	.	.	.	.	.	.	.	.	5	3	6	5	5	5	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	2	.	.
355	2	2	1	2	2	2	1	2	3	2	2	3	1	1	2	1	3	3	0	0	0	0	0	0	0	1	0	0	0	0	1	4	4	4	5	4	3	1	5	3	5	5	4	4	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	.	4	.	5	5	4	5	5	3	3	5	5	3	5	5	5	5	5	3	5	5	5	5	5	.	5	5	5	5	5	3	3	1	2	1	1
356	4	2	2	5	3	4	4	5	3	2	4	5	5	5	5	4	5	5	1	0	1	0	0	0	0	1	0	0	0	1	1	5	1	3	1	4	2	1	3	4	1	2	2	2	1	1	0	1	2	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	3	2	1	3	2	2	2	1	2	2	1	5	2	2	5	3	3	3	3	5	2	2	3	2	2	3	2	2	5	5	5	4	3	3	5
357	3	1	1	5	.	.	.	.	.	.	.	.	2	4	.	.	.	.	0	0	0	0	0	0	0	1	0	0	0	1	1	4	1	5	.	.	.	.	5	5	.	.	.	.	1	.	.	1	.	.	1	.	.	0	.	.	0	.	.	0	.	.	1	.	.	5	1	4	5	.	.	.	.	.	.	.	.	3	5	2	5	2	5	.	.	.	.	.	.	.	.	.	.	.	.	2	.	.	1	.	.
358	3	2	4	2	2	2	1	4	.	.	.	.	5	4	5	5	.	.	1	1	0	0	0	0	0	1	0	0	0	1	1	4	4	5	2	4	.	.	4	4	5	5	.	.	.	0	.	3	4	.	0	0	.	0	1	.	0	0	.	1	0	.	0	1	.	5	3	3	4	5	5	5	5	.	.	.	.	2	5	5	3	5	3	3	3	5	3	5	5	.	.	.	.	.	.	4	5	.	2	5	.
359	4	4	3	5	3	4	5	5	3	5	5	5	3	.	5	3	5	5	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	1	3	3	1	3	1	1	1	1	1	1	.	.	.	4	4	2	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	1	3	1	1	2	2	2	1	3	3	2	2	3	3	.	5	3	2	3	3	5	3	3	2	3	5	5	3	3	4	4	4	3	2	4
360	5	2	.	5	1	2	4	3	2	2	3	2	2	1	3	3	.	3	0	0	0	0	0	0	0	1	0	0	0	0	0	5	5	3	3	4	3	2	3	3	1	1	1	3	1	1	1	4	3	4	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	3	3	.	1	3	4	3	5	1	3	.	3	5	4	5	3	4	3	2	5	5	3	3	5	6	2	3	3	6	.	3	5	1	2	1	1
361	2	4	1	1	3	5	2	3	2	2	4	4	4	3	3	3	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	5	3	4	2	2	3	4	2	3	3	3	1	1	1	4	3	4	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	4	1	2	4	4	2	4	4	2	2	2	3	6	3	6	6	3	6	2	2	5	5	2	5	6	3	3	3	5	5	5	3	3	3	4	3
362	3	2	5	3	4	4	4	3	3	4	4	2	2	1	3	3	3	2	0	0	1	0	0	0	0	1	0	0	0	1	0	1	3	4	4	3	3	4	3	4	2	4	2	3	1	1	1	4	1	4	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	3	3	3	4	3	3	3	4	2	3	2	4	2	3	3	5	5	5	2	5	3	5	3	3	2	5	3	3	3	.	4	4	2	1	3	3
363	3	4	.	4	.	.	.	.	.	.	.	.	3	.	.	.	.	.	0	0	0	0	0	0	0	1	0	0	0	1	1	3	2	2	.	.	.	.	.	3	.	.	.	.	1	.	.	3	.	.	0	.	.	0	.	.	0	.	.	1	.	.	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3	5	3	3	3	5	.	.	.	.	.	.	.	.	.	.	.	.	3	.	.	2	.	.
